1.0935 0.235509 2.86589 
0.5067 0.694621 3.08234 
0.7487 0.380472 2.93166 
0.8099 0.0595221 2.79341 
0.533 0.698689 3.08402 
0.7106 0.470377 2.9721 
0.8322 0.380832 2.93198 
0.7023 0.469837 2.97093 
0.4876 0.872371 3.19018 
0.9023 0.108165 2.81132 
0.8661 -0.00312517 2.76647 
0.6881 0.15871 2.83082 
0.6218 0.306815 2.89441 
0.7391 0.307411 2.89334 
0.6417 0.430046 2.95411 
0.6463 0.380605 2.92814 
0.5577 0.824002 3.15955 
0.5934 0.719939 3.09726 
0.6795 0.417771 2.94863 
0.4535 0.894054 3.20668 
0.635 0.757078 3.11782 
0.7253 0.591643 3.02866 
0.4031 0.042445 4.30843 
0.6947 0.622488 3.04413 
0.5267 0.921532 3.22526 
0.4727 0.10171 4.32728 
0.7159 0.584798 3.02521 
0.5407 0.740556 3.10767 
0.5903 0.670881 3.06906 
0.6971 0.370748 2.9269 
0.7592 0.242126 2.86778 
0.8066 0.0688092 2.7972 
0.6497 0.267222 2.87813 
0.6453 0.444442 2.96061 
0.6596 0.436439 2.95665 
0.7139 0.19413 2.84852 
0.5496 0.5434 3.00387 
0.6267 0.56102 3.013 
0.8491 0.34572 2.91409 
0.8002 0.303344 2.89398 
0.6404 0.410611 2.94174 
0.6529 0.420998 2.94786 
0.4128 0.959439 3.25673 
0.7008 0.541098 2.99982 
0.4881 0.868879 3.18817 
0.6506 0.875456 3.19006 
0.5571 0.949722 3.24413 
0.8721 0.406912 2.94395 
0.8404 0.28205 2.88456 
0.7418 0.426605 2.95159 
0.5478 0.767601 3.12521 
0.6892 0.48011 2.97571 
0.9125 0.209817 2.85488 
0.7586 0.383532 2.92667 
0.5731 0.620265 3.03936 
0.6051 0.55514 3.00989 
0.5644 0.684115 3.07687 
0.5027 0.916169 3.22404 
0.6464 0.67305 3.0702 
0.6255 0.748684 3.11255 
0.6019 0.806653 3.14839 
0.6117 0.667367 3.06247 
0.6941 0.423195 2.95063 
0.7004 0.370077 2.92669 
0.7199 0.164868 2.83673 
0.4925 0.787393 3.13697 
0.6635 0.572493 3.01848 
0.5751 0.775854 3.12938 
0.7977 0.526994 2.99501 
0.7594 0.401896 2.94147 
0.4834 0.881267 3.19855 
0.6094 0.751885 3.11427 
0.5497 0.933 3.23303 
0.7168 0.44899 2.963 
0.6739 0.595109 3.027 
0.775 0.525145 2.99605 
0.6582 0.608696 3.03658 
0.6598 0.390802 2.93599 
0.5557 0.606971 3.03343 
0.5849 0.653154 3.05928 
0.6546 0.507783 2.98618 
0.635 0.70865 3.08611 
0.7886 0.0386639 2.78267 
0.7534 0.226653 2.86284 
0.7304 0.428274 2.95329 
0.5478 0.773454 3.1226 
0.6977 0.376725 2.92882 
0.7229 0.267607 2.87587 
0.6526 0.461628 2.96868 
0.6015 0.711371 3.0919 
0.4546 0.989385 3.27541 
0.7214 0.498838 2.98497 
0.7919 0.271395 2.88099 
0.6303 0.333062 2.90767 
0.5731 0.698409 3.08344 
0.7293 0.485756 2.9781 
0.7326 0.461588 2.96897 
0.5965 0.792087 3.13086 
0.6496 0.595926 3.03081 
0.5179 0.810255 3.14762 
0.6183 0.63824 3.04996 
0.7405 0.262554 2.87618 
0.6369 0.314889 2.90096 
0.684 0.242922 2.86935 
0.6193 0.443156 2.95861 
0.5853 0.633668 3.04929 
0.6057 0.719419 3.09669 
0.6864 0.438233 2.95645 
0.6025 0.534464 3.00058 
0.906 -0.040957 2.75429 
0.5731 0.53879 2.99885 
0.6217 0.717024 3.09313 
0.7408 0.350296 2.91671 
0.4891 0.786316 3.13234 
0.8257 0.348486 2.91671 
0.5963 0.550301 3.00815 
0.713 0.528036 2.99742 
0.4424 0.974514 3.2712 
0.6524 0.69573 3.08244 
0.6551 0.510614 2.98981 
0.6458 0.522543 2.99568 
