1.7927 0 1.57736 
1.7536 0 1.57736 
1.9886 -0.1 1.57736 
1.7841 -0.1 1.57736 
1.8996 -0.1 1.57736 
2.01 0.9 0.577359 
1.8979 0 1.57736 
1.6922 0.1 1.57736 
1.9299 0 1.57736 
1.9993 0 1.57736 
1.9488 -0.1 1.57736 
2.01 0.7 0.577359 
2.1169 -0.1 1.57736 
2.01 0.8 0.577359 
2.0533 0 1.57736 
1.7881 0 1.57736 
1.9473 -0.1 1.57736 
2.01 0.8 0.577359 
2.1586 -0.1 1.57736 
2.0101 0.7 0.577359 
2.2642 -0.1 1.57736 
2.01 0.9 0.577359 
2.2115 0.9 0.577359 
1.8859 0 1.57736 
1.793 0 1.57736 
1.7558 0.1 1.57736 
2.0101 0.9 0.577359 
2.1358 -0.1 1.57736 
1.9545 -0.1 1.57736 
2.0101 0.9 0.577359 
2.035 0 1.57736 
2.01 0.9 0.577359 
2.0139 0 1.57736 
2.0101 0.8 0.577359 
2.1729 0.8 0.577359 
2.1177 0.8 0.577359 
2.08 0 1.57736 
2.01 0.9 0.577359 
1.9498 0 1.57736 
1.7531 0 1.57736 
2.0101 0.8 0.577359 
2.1347 0.8 0.577359 
1.9732 0 1.57736 
2.01 0.8 0.577359 
2.1763 0.9 0.577359 
1.9098 0 1.57736 
1.8009 0 1.57736 
2.0101 0.9 0.577359 
2.1236 -0.1 1.57736 
1.9908 -0.1 1.57736 
1.7398 0 1.57736 
2.01 0.8 0.577359 
2.1275 0.9 0.577359 
2.02 0 1.57736 
1.9017 0 1.57736 
1.9717 0 1.57736 
2.0101 0.9 0.577359 
1.7796 -0.1 1.57736 
2.0101 0.8 0.577359 
2.0157 0 1.57736 
2.01 0.9 0.577359 
1.9865 -0.1 1.57736 
2.01 0.8 0.577359 
2.2829 0.8 0.577359 
2.0327 0 1.57736 
2.008 0 1.57736 
1.9176 -0.1 1.57736 
2.0101 0.9 0.577359 
1.9441 0 1.57736 
1.9222 0 1.57736 
1.9483 -0.1 1.57736 
1.7202 0.1 1.57736 
2.0101 0.9 0.577359 
1.9706 -0.1 1.57736 
2.01 0.9 0.577359 
2.0508 0 1.57736 
2.01 0.8 0.577359 
2.2178 0 1.57736 
1.8858 0 1.57736 
1.9041 0 1.57736 
2.01 0.8 0.577359 
1.9761 -0.1 1.57736 
2.01 0.9 0.577359 
2.1035 0 1.57736 
2.01 0.9 0.577359 
1.9251 0 1.57736 
2.01 0.9 0.577359 
2.0642 0.9 0.577359 
2.0167 0.9 0.577359 
1.9652 -0.1 1.57736 
2.0101 0.7 0.577359 
2.4843 0.8 0.577359 
2.1406 0 1.57736 
1.9223 0 1.57736 
1.7414 -0.1 1.57736 
1.929 0 1.57736 
1.833 0 1.57736 
1.8278 0 1.57736 
1.998 0 1.57736 
2.01 0.8 0.577359 
1.9639 -0.1 1.57736 
2.01 0.8 0.577359 
2.0516 0 1.57736 
2.01 0.9 0.577359 
1.9406 -0.1 1.57736 
2.01 0.9 0.577359 
1.821 0 1.57736 
2.01 0.9 0.577359 
2.0405 0.9 0.577359 
1.9367 0 1.57736 
2.01 0.9 0.577359 
2.05 0.8 0.577359 
1.9882 0 1.57736 
1.8345 0 1.57736 
2.0101 0.9 0.577359 
2.0081 -0.1 1.57736 
2.0072 0 1.57736 
2.01 0.9 0.577359 
2.0661 0.8 0.577359 
2.1381 0.9 0.577359 
1.925 -0.1 1.57736 
2.0101 0.8 0.577359 
2.2116 0 1.57736 
1.8902 0 1.57736 
1.9336 -0.1 1.57736 
1.9264 0 1.57736 
2.0059 -0.1 1.57736 
2.01 0.9 0.577359 
2.0245 0 1.57736 
2.01 0.9 0.577359 
1.8764 0 1.57736 
1.8787 0 1.57736 
1.8348 0 1.57736 
2.0101 0.8 0.577359 
1.9303 0 1.57736 
1.9878 -0.1 1.57736 
1.9659 0 1.57736 
1.8915 0 1.57736 
2.01 0.9 0.577359 
2.0579 0.8 0.577359 
1.9546 0 1.57736 
1.7348 0.1 1.57736 
2.0101 0.9 0.577359 
2.0802 0.8 0.577359 
2.3241 0.8 0.577359 
2.151 0 1.57736 
1.9818 0 1.57736 
1.8459 0 1.57736 
2.01 0.7 0.577359 
2.3639 0.8 0.577359 
2.0232 -0.1 1.57736 
2.0101 0.9 0.577359 
2.0329 0.9 0.577359 
1.8716 0 1.57736 
2.0101 0.9 0.577359 
2.1602 -0.1 1.57736 
1.9503 0 1.57736 
1.8499 0.1 1.57736 
1.7221 0.1 1.57736 
2.01 0.9 0.577359 
2.0215 0.9 0.577359 
1.9061 0 1.57736 
1.9827 -0.1 1.57736 
2.01 0.9 0.577359 
2.2461 0.8 0.577359 
2.0167 0 1.57736 
1.8146 -0.1 1.57736 
1.9723 -0.1 1.57736 
1.8779 0 1.57736 
2.01 0.9 0.577359 
2.0604 0.9 0.577359 
2.3035 0.9 0.577359 
2.0956 -0.1 1.57736 
2.01 0.8 0.577359 
2.1019 0.9 0.577359 
2.1009 0.9 0.577359 
1.9712 0 1.57736 
2.01 0.9 0.577359 
1.9522 0 1.57736 
2.0064 -0.1 1.57736 
1.8736 0 1.57736 
2.0101 0.7 0.577359 
2.1317 0 1.57736 
1.8883 0 1.57736 
1.8433 0 1.57736 
1.9267 0 1.57736 
1.9634 0 1.57736 
2.0101 0.9 0.577359 
1.942 0 1.57736 
2.01 0.9 0.577359 
2.1175 0.8 0.577359 
2.0259 -0.1 1.57736 
1.9852 0 1.57736 
1.9438 0 1.57736 
1.7845 0 1.57736 
1.9884 -0.1 1.57736 
2.0101 0.9 0.577359 
1.855 -0.1 1.57736 
2.0101 0.9 0.577359 
2.1315 0.9 0.577359 
2.2963 0.9 0.577359 
2.1466 0.9 0.577359 
2.0269 0.9 0.577359 
1.7494 0.1 1.57736 
1.9542 0 1.57736 
1.6999 0 1.57736 
2.0101 0.9 0.577359 
1.8816 -0.1 1.57736 
1.8311 0 1.57736 
1.896 0 1.57736 
2.0101 0.9 0.577359 
2.0389 0 1.57736 
2.01 0.8 0.577359 
2.1235 0 1.57736 
2.01 0.9 0.577359 
2.0814 -0.1 1.57736 
1.9204 -0.1 1.57736 
1.8575 0 1.57736 
2.01 0.9 0.577359 
2.0524 0.9 0.577359 
2.077 0 1.57736 
2.01 0.9 0.577359 
2.0739 0.9 0.577359 
2.0364 0.8 0.577359 
2.0513 0 1.57736 
2.01 0.8 0.577359 
1.8741 0 1.57736 
1.9571 0 1.57736 
1.883 0 1.57736 
2.0101 0.9 0.577359 
1.8135 0 1.57736 
1.8627 0 1.57736 
1.7752 0 1.57736 
1.8674 -0.1 1.57736 
1.9865 -0.1 1.57736 
2.01 0.9 0.577359 
2.0196 0.9 0.577359 
1.8944 0 1.57736 
1.7963 0 1.57736 
2.0101 0.8 0.577359 
2.34 0.9 0.577359 
2.0281 0.9 0.577359 
1.9151 0 1.57736 
1.985 0 1.57736 
2.01 0.9 0.577359 
1.9514 0 1.57736 
2.01 0.8 0.577359 
2.0625 0 1.57736 
2.01 0.8 0.577359 
2.3036 0.9 0.577359 
2.1122 0 1.57736 
1.9275 0 1.57736 
2.01 0.8 0.577359 
2.2616 0.9 0.577359 
2.0374 0.8 0.577359 
2.1751 0.9 0.577359 
2.088 0.7 0.577359 
2.1771 -0.1 1.57736 
2.01 0.9 0.577359 
2.2063 0.8 0.577359 
2.1587 0.9 0.577359 
2.0364 -0.1 1.57736 
1.869 0 1.57736 
1.9962 -0.1 1.57736 
1.9883 -0.1 1.57736 
2.01 0.9 0.577359 
1.93 -0.1 1.57736 
2.01 0.9 0.577359 
1.8549 0.1 1.57736 
2.01 0.8 0.577359 
1.9462 0 1.57736 
1.9165 0 1.57736 
1.8467 0 1.57736 
1.9835 -0.1 1.57736 
1.9688 -0.1 1.57736 
2.01 0.9 0.577359 
2.0732 -0.1 1.57736 
