1.2384 0.95 0.52058 0
1.3364 0.05 1.58536 1
1.7348 -0.2 1.54336 1
2.2272 0.9 0.472776 0
1.3802 0.25 1.62336 1
2.212 0.95 0.52058 0
1.3304 0.3 1.63336 1
2.373 0.9 0.472776 0
1.686 0.05 1.58536 1
1.7976 0.2 1.61336 1
1.5684 0.3 1.63336 1
2.0434 -0.05 1.57036 1
1.6356 -0.4 1.50836 1
2.104 0.95 0.52058 0
1.8192 -0.2 1.54336 1
1.537 -0.1 1.56136 1
1.6318 0.25 1.62336 1
1.9382 0.05 1.58536 1
1.9108 0 1.57736 1
1.6844 0.1 1.59436 1
1.5996 0.3 1.63336 1
1.7336 0 1.57736 1
2.1928 0.95 0.52058 0
2.1224 0.95 0.52058 1
1.3204 0 1.57736 1
1.439 0 1.57736 1
2.1244 0.95 0.52058 0
1.5546 0.35 1.64336 1
1.984 0 1.57736 1
1.546 0.15 1.60336 1
1.8422 0.15 1.60336 1
2.2588 0.95 0.52058 0
1.7238 0.1 1.59436 1
1.193 0.45 1.66336 1
1.6992 -0.35 1.51636 1
1.4994 -0.05 1.57036 1
1.8058 0.15 1.60336 1
1.8306 -0.1 1.56136 1
2.0926 0.95 0.52058 0
2.5514 0.05 1.58536 1
2.1334 0.95 0.52058 0
1.598 0.05 1.58536 1
2.4016 0.9 0.472776 0
2.63 0.8 0.39817 1
1.9206 0.15 1.60336 1
1.8434 0.05 1.58536 1
1.938 0.05 1.58536 1
1.5212 0.4 1.65336 1
1.363 -0.25 1.53436 1
1.4296 -0.3 1.52536 1
2.5148 0.85 0.432973 0
2.1086 0.9 0.472776 1
1.3654 0.25 1.62336 1
1.2104 0.05 1.58536 1
1.843 0.15 1.60336 1
2.332 0.9 0.472776 0
1.484 0.15 1.60336 1
1.4368 -0.1 1.56136 1
1.659 0.1 1.59436 1
2.1402 0.95 0.52058 0
1.8464 0.1 1.59436 1
2.1074 0.95 0.52058 0
1.4772 -0.1 1.56136 1
1.5888 0.25 1.62336 1
2.0242 -0.05 1.57036 1
2.3328 0.9 0.472776 0
1.8058 0.15 1.60336 1
1.6136 0.25 1.62336 1
1.9212 0.1 1.59436 1
2.031 -0.1 1.56136 1
1.6624 -0.05 1.57036 1
2.3702 0.9 0.472776 0
2.7292 0.8 0.39817 1
2.4214 0.9 0.472776 1
2.2128 0.95 0.52058 1
2.1466 0.95 0.52058 1
1.655 0.1 1.59436 1
1.5316 0.1 1.59436 1
2.2624 0.9 0.472776 0
2.6886 0.8 0.39817 1
1.5334 0.05 1.58536 1
1.5714 0.1 1.59436 1
1.5172 -0.05 1.57036 1
1.9888 -0.1 1.56136 1
1.8082 -0.1 1.56136 1
1.7188 -0.05 1.57036 1
1.5134 -0.2 1.54336 1
1.4686 0.15 1.60336 1
1.7138 0.05 1.58536 1
1.7304 0.2 1.61336 1
1.787 0.05 1.58536 1
1.939 0.1 1.59436 1
1.6984 -0.05 1.57036 1
1.9748 0 1.57736 1
1.297 0.35 1.64336 1
1.662 -0.05 1.57036 1
1.4142 0 1.57736 1
2.439 0.85 0.432973 0
1.5422 -0.05 1.57036 1
1.4888 0.05 1.58536 1
1.6938 -0.1 1.56136 1
2.0654 0.95 0.52058 0
1.8834 0.05 1.58536 1
1.982 0.05 1.58536 1
1.5284 0.15 1.60336 1
1.8658 -0.35 1.51636 1
1.2722 0.35 1.64336 1
1.821 -0.05 1.57036 1
1.8426 -0.1 1.56136 1
1.6594 0.05 1.58536 1
1.5562 0.15 1.60336 1
1.3406 0.25 1.62336 1
1.2166 0.1 1.59436 1
2.2106 0.95 0.52058 0
1.6622 0.05 1.58536 1
2.1742 0.95 0.52058 0
2.3008 0.95 0.52058 1
1.7288 -0.1 1.56136 1
1.475 0 1.57736 1
2.2896 0.9 0.472776 0
1.481 -0.15 1.55236 1
1.4394 0.15 1.60336 1
1.9092 0.1 1.59436 1
1.6058 0 1.57736 1
2.0726 0.95 0.52058 0
1.705 0 1.57736 1
1.5326 0.1 1.59436 1
1.6368 0.05 1.58536 1
1.6314 -0.05 1.57036 1
1.7062 -0.2 1.54336 1
1.7238 0 1.57736 1
1.6948 0.05 1.58536 1
2.252 0.9 0.472776 0
1.438 0.4 1.65336 1
2.0242 -0.25 1.53436 1
1.6556 0.05 1.58536 1
1.1384 0.15 1.60336 1
2.4708 0.85 0.432973 0
1.3616 0.4 1.65336 1
1.8154 -0.05 1.57036 1
2.2612 0.9 0.472776 0
1.5466 0.15 1.60336 1
2.4938 0.85 0.432973 0
2.6794 0.85 0.432973 1
2.7484 0.75 0.365366 1
1.5524 -0.05 1.57036 1
2.6932 0.8 0.39817 0
1.32 -0.45 1.50036 1
1.708 0.05 1.58536 1
2.2552 0.9 0.472776 0
1.7856 0 1.57736 1
1.6802 0.1 1.59436 1
1.727 -0.2 1.54336 1
1.6736 -0.2 1.54336 1
1.3788 -0.05 1.57036 1
2.2898 0.9 0.472776 0
2.3382 0.9 0.472776 1
1.8488 0 1.57736 1
2.0124 -0.05 1.57036 1
2.8492 0.75 0.365366 0
1.4804 0.05 1.58536 1
1.5418 -0.05 1.57036 1
1.4716 0.35 1.64336 1
1.3552 -0.15 1.55236 1
2.213 0.9 0.472776 0
2.09 0.95 0.52058 1
1.6796 0.05 1.58536 1
1.8766 -0.05 1.57036 1
1.4084 -0.25 1.53436 1
1.6806 0.05 1.58536 1
1.7478 -0.1 1.56136 1
1.7874 0 1.57736 1
2.1246 0.95 0.52058 0
1.7744 0 1.57736 1
1.6396 0.05 1.58536 1
1.5262 0 1.57736 1
1.5616 -0.1 1.56136 1
2.0106 0.95 0.52058 0
1.7138 0.1 1.59436 1
1.3824 0 1.57736 1
1.8638 -0.15 1.55236 1
2.4184 0.85 0.432973 0
1.795 0.05 1.58536 1
1.5018 0.15 1.60336 1
1.6686 -0.2 1.54336 1
1.3256 0.05 1.58536 1
1.667 -0.05 1.57036 1
1.6974 0.15 1.60336 1
1.872 0.1 1.59436 1
1.7632 0 1.57736 1
1.3928 0.4 1.65336 1
1.7902 0.15 1.60336 1
1.9014 0.05 1.58536 1
2.5658 0.85 0.432973 0
1.7966 0.05 1.58536 1
1.7532 0.05 1.58536 1
2.1702 0.95 0.52058 0
2.028 0.95 0.52058 1
1.5428 -0.15 1.55236 1
1.6376 0.15 1.60336 1
1.7908 0.05 1.58536 1
1.7632 -0.15 1.55236 1
1.3144 0.2 1.61336 1
