0.6228 0.1 3.56163 
0.6043 0.15 3.57963 
0.6659 0.05 3.54363 
0.6387 0.05 3.54363 
0.648 0.05 3.54363 
0.6237 0.1 3.56163 
0.7173 0.9 2.46402 
0.6444 0 3.52763 
0.6981 0.9 2.46402 
0.6548 -0.05 3.51148 
0.6455 0 3.52763 
0.6541 0 3.52763 
0.6671 0 3.52763 
0.7206 0.85 2.43216 
0.6725 0.95 2.49587 
0.6383 0 3.52763 
0.6675 0 3.52763 
0.6864 0.95 2.49587 
0.6492 0 3.52763 
0.6355 0.05 3.54363 
0.7103 0.9 2.46402 
0.6555 0.95 2.49587 
0.6464 0.05 3.54363 
0.6504 0 3.52763 
0.6928 0.95 2.49587 
0.6797 0.95 2.49587 
0.6695 0.95 2.49587 
0.6883 0.95 2.49587 
0.6658 0.95 2.49587 
0.6494 0 3.52763 
0.6564 0 3.52763 
0.6697 0.95 2.49587 
0.6501 0 3.52763 
0.6718 0 3.52763 
0.6641 0 3.52763 
0.7142 0.9 2.46402 
0.6422 0 3.52763 
0.6267 0.05 3.54363 
0.6939 0.95 2.49587 
0.7009 0.9 2.46402 
0.661 0.95 2.49587 
0.7021 0.9 2.46402 
0.6825 0.9 2.46402 
0.7017 0.85 2.43216 
0.6256 0 3.52763 
0.6392 0 3.52763 
0.6897 0.95 2.49587 
0.6419 0 3.52763 
0.6681 0 3.52763 
0.6699 0.95 2.49587 
0.672 -0.05 3.51148 
0.6557 0 3.52763 
0.6585 0 3.52763 
0.6965 0.9 2.46402 
0.6689 0.95 2.49587 
0.666 0.95 2.49587 
0.657 0 3.52763 
0.6193 0.1 3.56163 
0.7265 0.9 2.46402 
0.678 0.9 2.46402 
0.6195 0 3.52763 
0.6858 0.95 2.49587 
2.0034 0.95 2.49587 
0.6605 0 3.52763 
0.617 0 3.52763 
0.7055 0.9 2.46402 
0.6704 0.95 2.49587 
0.718 0.85 2.43216 
0.6501 0.95 2.49587 
0.6338 0 3.52763 
0.6706 0 3.52763 
0.6295 0 3.52763 
0.6827 0.95 2.49587 
0.6729 0.95 2.49587 
0.6806 0.95 2.49587 
0.6174 0.05 3.54363 
0.6124 0.1 3.56163 
0.6684 0.05 3.54363 
0.6834 0.95 2.49587 
0.7024 0.9 2.46402 
0.7103 0.85 2.43216 
0.6357 0 3.52763 
0.6453 0 3.52763 
0.6548 0 3.52763 
0.6595 0 3.52763 
0.6411 0 3.52763 
0.6494 0.05 3.54363 
0.675 -0.05 3.51148 
0.6399 0.05 3.54363 
0.6557 0 3.52763 
0.6626 0 3.52763 
0.7113 0.9 2.46402 
0.7022 0.85 2.43216 
0.642 0 3.52763 
0.6838 0.95 2.49587 
0.6957 0.9 2.46402 
0.646 0.95 2.49587 
0.6403 0.05 3.54363 
0.6454 0.05 3.54363 
0.6531 0.05 3.54363 
0.6637 0 3.52763 
0.6412 0.05 3.54363 
0.6805 -0.05 3.51148 
0.7034 0.9 2.46402 
0.6941 0.9 2.46402 
0.6499 0 3.52763 
0.6057 0.05 3.54363 
0.6533 0 3.52763 
0.647 0.05 3.54363 
0.6356 0.1 3.56163 
0.6646 0 3.52763 
0.6676 0 3.52763 
0.6497 0 3.52763 
0.6378 0.05 3.54363 
0.6823 0.95 2.49587 
0.6662 0.95 2.49587 
0.6932 0.9 2.46402 
0.6772 0.95 2.49587 
0.642 0 3.52763 
0.6452 0 3.52763 
0.6992 0.9 2.46402 
0.6931 0.9 2.46402 
0.651 -0.05 3.51148 
0.603 0.1 3.56163 
0.668 0 3.52763 
0.7232 0.9 2.46402 
0.664 0.95 2.49587 
0.6775 0.95 2.49587 
0.6478 0 3.52763 
0.6622 0 3.52763 
0.6578 0 3.52763 
0.6259 0.1 3.56163 
0.7223 0.9 2.46402 
0.6803 0.9 2.46402 
0.6696 0.95 2.49587 
0.6875 0.9 2.46402 
0.7089 0.9 2.46402 
0.6605 0.95 2.49587 
0.7193 0.85 2.43216 
0.6394 0.95 2.49587 
0.6902 0.95 2.49587 
0.6601 0 3.52763 
0.6871 0.95 2.49587 
0.6785 0.95 2.49587 
0.7155 0.85 2.43216 
0.6902 0.9 2.46402 
0.6855 0.9 2.46402 
0.6902 0.9 2.46402 
0.6628 0.95 2.49587 
0.6652 0 3.52763 
0.6353 0.05 3.54363 
0.6696 0 3.52763 
0.6529 0.05 3.54363 
0.6662 0 3.52763 
0.6611 0 3.52763 
0.6652 0 3.52763 
0.6627 0 3.52763 
0.6665 -0.05 3.51148 
0.6644 0 3.52763 
0.646 0 3.52763 
0.6399 0.05 3.54363 
0.6973 0.95 2.49587 
0.6653 0.95 2.49587 
0.647 0 3.52763 
0.6947 0.95 2.49587 
0.6613 0.95 2.49587 
0.6899 0.95 2.49587 
0.6794 0.95 2.49587 
0.6483 0 3.52763 
0.6588 0 3.52763 
0.6485 0.05 3.54363 
0.656 0.05 3.54363 
0.6749 0 3.52763 
0.6542 0 3.52763 
0.6501 0 3.52763 
0.6692 0 3.52763 
0.714 0.9 2.46402 
0.6821 0.9 2.46402 
0.6057 0.05 3.54363 
0.6608 0 3.52763 
0.6778 0.95 2.49587 
0.6121 0.1 3.56163 
0.6431 0.05 3.54363 
0.6701 0 3.52763 
0.6993 0.9 2.46402 
0.669 0.95 2.49587 
0.6816 0.95 2.49587 
0.6893 0.9 2.46402 
0.6962 0.9 2.46402 
0.6493 0.95 2.49587 
0.6912 0.9 2.46402 
0.665 0.95 2.49587 
0.6378 0.05 3.54363 
0.6557 0 3.52763 
0.6674 0 3.52763 
0.6439 0.05 3.54363 
0.6455 0 3.52763 
0.6581 0 3.52763 
0.6581 0 3.52763 
0.6797 0.95 2.49587 
0.6641 -0.05 3.51148 
0.6626 0.95 2.49587 
0.7091 0.9 2.46402 
0.6639 0.95 2.49587 
0.6751 0.95 2.49587 
0.6662 0.95 2.49587 
0.7065 0.9 2.46402 
0.6635 0.95 2.49587 
0.6796 0.95 2.49587 
0.683 0.95 2.49587 
0.6697 0.95 2.49587 
0.6493 0 3.52763 
0.6585 0 3.52763 
0.6653 0 3.52763 
0.6254 0.05 3.54363 
0.6382 0.05 3.54363 
0.6817 0.95 2.49587 
0.6683 0.95 2.49587 
0.6381 0.05 3.54363 
0.6473 0.05 3.54363 
0.6889 0.95 2.49587 
0.6663 0.95 2.49587 
0.7071 0.9 2.46402 
0.6625 0.95 2.49587 
0.6742 0.95 2.49587 
0.6324 0.05 3.54363 
0.6746 0 3.52763 
0.6926 0.95 2.49587 
0.6329 0 3.52763 
